Salix_lanata	ddSalLana11	380052235
Salix_lapponum	ddSalLapp1	325340024
Salix_myrsinifolia	ddSalMyrs1	553872416
Salix_phylicifolia	ddSalPhyl1	548403215
Salix_purpurea	ddSalPurp1	404876340
Salix_repens	ddSalRepe1	345676538
Salix_reticulata	ddSalReti1	462741207
Salix_triandra	ddSalTria1	342970005
Salix_viminalis	ddSalVimi1	304189745
Salvia_pratensis	daSalPrat1	444734054
Salvia_verbenaca	daSalVerb1	672684192
Sambucus_ebulus	daSamEbul1	68882343
Sambucus_nigra	daSamNigr1	12104953991
Samolus_valerandi	ddSamVale1	285484893
Sanguisorba_minor	drPotSang1	482263668
Sanguisorba_minor	drPotSang2	464281370
Sanicula_europaea	drSanEuro1	1098173960
Saponaria_officinalis	dcSapOffi1	1177110985
Sarracenia_purpurea	ddSarPurp1	3402049636
Saxifraga_aizoides	drSaxAizo1	1745341499
Saxifraga_cernua	drSaxCern1	498246933
Saxifraga_cespitosa	drSaxCesp1	44097760
Saxifraga_hirsuta	drSaxHirs1	679487796
Saxifraga_hypnoides	drSaxHypn1	837243432
Saxifraga_oppositifolia	drSaxOppo4	477843859
Saxifraga_tridactylites	drSaxTrid1	604261203
Scabiosa_columbaria	daScaColu1	998760103
Scleranthus_perennis	dcSclPere1	867867400
Scorzonera_humilis	daScoHumi1	2603528165
Scorzoneroides_autumnalis	daScoAutu1	835394249
Scrophularia_auriculata	daScrAuri1	752939946
Scrophularia_umbrosa	daScrUmbr1	1321265608
Scrophularia_vernalis	daScrVern1	67772758
Scutellaria_galericulata	daScuGale1	397919985
Scutellaria_minor	daScuMino1	378653814
Sedum_acre	drSedAcre1	585701199
Senecio_eboracensis	daSenEbor1	734291989
Senecio_sylvaticus	daSenSylv1	931054017
Senecio_viscosus	daSenVisc1	1054849327
Senecio_vulgaris	daSenVulg1	589852536
Sherardia_arvensis	daSheArve1	467604165
Sibbaldia_procumbens	drSibProc1	9388666
Sibthorpia_europaea	daSibEuro1	333894368
Silaum_silaus	drSilSila1	3244824338
Silene_acaulis	dcSilAcau1	1320646135
Silene_dioica	dcSilDioi1	2494533292
Silene_flos_cuculi	dcSilFlos1	2571821202
Silene_latifolia	dcSilLati1	2612655113
Silene_uniflora	dcSilUnif1	1398760710
Silene_vulgaris	dcSilVulg1	1352370366
Sinapis_arvensis	ddSinArve1	530751936
Sisymbrium_altissimum	ddSisAlti1	235678878
Sisymbrium_officinale	ddSisOffi1	338006085
Sium_latifolium	drSiuLati1	1204562563
Smyrnium_perfoliatum	drSmyPerf1	2629421019
Solanum_crispum	daSolCris1	1694396962
Solanum_dulcamara	daSolDulc1	1090534680
Solanum_nigrum	daSolNigr1	1640153463
Soleirolia_soleirolii	drSolSole1	439791402
Solidago_canadensis	daSolCann1	822540636
Solidago_virgaurea	daSolVirg1	1048168857
Sonchus_arvensis	daSonArve1	1688560107
Sonchus_asper	daSonAspe1	433766408
Sonchus_oleraceus	daSonOler1	712457190
Sorbus_anglica	drSorAngl1	635082119
Sorbus_bristoliensis	drSorBris1	670035174
Sorbus_cuneifolia	drSorCune1	1245922290
Sorbus_devoniensis	drSorDevo1	1223722881
Sorbus_hibernica	drSorHibe1	577800711
Sorbus_rupicola	drSorRupi1	639869662
Spergula_arvensis	dcSpeArve1	362168532
Spergularia_bocconei	dcSpeBocc1	268226001
Spergularia_marina	dcSpeMari1	274295966
Spergularia_media	dcSpeMedi1	303980270
Spergularia_rubra	dcSpeRubr1	244477729
Spinacia_oleracea	dcSpiOler1	918832357
Spiraea_salicifolia	drSpiSali1	96331268
Stachys_alpina	daStaAlpi1	775314556
Stachys_palustris	daStaPalu1	485419858
Stachys_sylvatica	daStaSylv1	1234147817
Stellaria_graminea	dcSteGram1	940816101
Stellaria_holostea	dcSteHolo1	1158426381
Stellaria_media	dcSteMedi1	1785209549
Stellaria_palustris	dcStePalu1	979232916
Suaeda_maritima	dcSuaMari1	447771890
Suaeda_vera	dcSuaVera1	467085997
Succisa_pratensis	daSucPrat4	2387936903
Symphytum_orientale	daSymOrie1	944655465
Symphytum_tuberosum	daSymTube1	1154411449
Syringa_vulgaris	daSyrVulg1	1164909735
Tamarix_gallica	dcTamGall1	1413124367
Tanacetum_parthenium	daTanPart1	3654068983
Tanacetum_vulgare	daTanVulg1	1546641002
Taraxacum_amarellum	daTarAmar1	853298820
Tellima_grandiflora	drTelGran1	570866507
Tephroseris_palustris	daTepPalu1	4588845143
Teucrium_botrys	daTeuBotr5	315312058
Teucrium_chamaedrys	daTeuCham1	824772496
Teucrium_scorodonia	daTeuScoo1	1040322902
Thalictrum_alpinum	dmThaAlpi1	557652445
Thalictrum_flavum	dmThaFlav1	751891668
Thalictrum_minus	dmThaMinu1	312140983
Thesium_humifusum	drTheHumi2	455959256
Thymus_drucei	daThyDruc1	421754485
Thymus_pulegioides	daThyPule2	444842388
Thymus_serpyllum	daThySerp1	1505222876
Tilia_cordata	ddTilCord2	950112263
Tolmiea_menziesii	drTolMenz1	909527683
Torilis_japonica	drTorJapo1	566064075
Tragopogon_porrifolius	daTraPorr1	2580221916
Tragopogon_pratensis	daTraPrat1	1073695544
Trifolium_arvense	drTriArve1	420203059
Trifolium_bocconei	drTriBocc1	687611291
Trifolium_campestre	drTriCamp1	180798512
Trifolium_dubium	drTriDubi3	368292040
Trifolium_fragiferum	drTriFrag1	545579090
Trifolium_incarnatum	drTriInca1	593269966
Trifolium_medium	drTriMedi1	1351003855
Trifolium_occidentale	drTriOcci1	298970298
Trifolium_ochroleucon	drTriOchr1	1495150346
Trifolium_pratense	drTriPrat1	441713492
Trifolium_repens	drTriRepe1	517524836
Trifolium_scabrum	drTriScab1	544561866
Trifolium_striatum	drTriStri1	434749038
Trifolium_strictum	drTriStrc1	112925284
Trifolium_subterraneum	drTriSubt1	258951553
Trinia_glauca	drTriGlau1	1364810279
Tripleurospermum_maritimum	daTriMari1	1243366530
Tripolium_pannonicum	daTriPann2	8478693487
Trocdaris_verticillatum	drTroVert1	633625162
Trollius_europaeus	dmTroEuro1	206583358
Trollius_europaeus	dmTroEuro2	1831486421
Turritis_glabra	ddTurGlab1	236443183
Tussilago_farfara	daTusFarf1	1706265960
Ulex_europaeus	drUleEuro1	1035805872
Ulex_europaeus	drUleEuro2	999612468
Ulex_minor	drUleMino1	953390656
Ulmus_glabra	drUlmGlab3	1848682668
Ulmus_minor	drUlmMino1	1644974021
Ulmus_plotii	drUlmPlot1	301331880
Ulmus_procera	drUlmProc1	718831098
Umbilicus_rupestris	drUmbRupe1	425107702
Urtica_dioica	drUrtDioi1	961554048
Urtica_urens	drUrtUren1	438762965
Utricularia_minor	daUtrMino3	198886921
Utricularia_vulgaris	daUtrVulg1	196341028
Vaccinium_myrtillus	ddVacMyrt1	561594008
Vaccinium_oxycoccos	ddVacOxyc1	490505058
Vaccinium_uliginosum	ddVacUlig1	869206981
Vaccinium_vitis_idaea	ddVacViti1	524382176
Valeriana_officinalis	daValOffi3	1702456056
Valeriana_pyrenaica	daValPyre1	610964583
Valerianella_locusta	daValLocu1	223626107
Verbascum_nigrum	daVerNigr1	368178062
Verbascum_thapsus	daVerThap1	674061151
Verbena_officinalis	daVerOffi1	328309853
Veronica_anagallis_aquatica	daVerAnag1	262699213
Veronica_arvensis	daVerArve1	412887152
Veronica_beccabunga	daVerBecc1	332628684
Veronica_chamaedrys	daVerCham1	741710340
Veronica_filiformis	daVerFili1	370295149
Veronica_hederifolia	daVerHede1	227939854
Veronica_hederifolia	daVerHede4	29319282
Veronica_hederifolia	daVerHede7	576161772
Veronica_montana	daVerMont1	1459315185
Veronica_officinalis	daVerOffc1	472335050
Veronica_persica	daVerPers1	426660397
Veronica_praecox	daVerPrae1	727889609
Veronica_scutellata	daVerScut1	779451099
Veronica_serpyllifolia	daVerSerp1	393811611
Veronica_spicata	daVerSpic1	1338664082
Veronica_triphyllos	daVerTrip1	652801242
Veronica_verna	daVerVern1	550114855
Viburnum_lantana	daVibLant1	3947956021
Viburnum_opulus	daVibOpul1	3875549732
Vicia_cracca	drVicCrac1	1296915427
Vicia_hirsuta	drVicHirs1	1745037615
Vicia_lathyroides	drVicLath1	2252619432
Vicia_lutea	drVicLute1	3111817280
Vicia_parviflora	drVicParv1	2864673472
Vicia_sativa	drVicSati1	1900213730
Vicia_sepium	drVicSepi1	3549276700
Vinca_minor	daVinMino1	782842239
Viola_hirta	ddVioHirt1	355727827
Viola_lutea	ddVioLute3	1171462948
Viola_odorata	ddVioOdor1	371798337
Viola_palustris	ddVioPalu1	1835639486
Viola_riviniana	ddVioRivi1	265823168
Viola_stagnina	ddVioStag1	637907578
Viola_tricolor	ddVioTric1	905631894
Viscaria_vulgaris	dcVisVulg1	1944744068
Viscum_album	drVisAlbu1	93521601642
Vitis_vinifera	drVitVini1	559458255
Agrostis_capillaris	lpAgrCapi2	1309638933
Agrostis_gigantea	lpAgrGiga1	2471078962
Agrostis_stolonifera	lpAgrStol1	1364211014
Aira_praecox	lpAirPrae1	2908111496
Alisma_plantago_aquatica	laAliPlan1	9558915391
Allium_ampeloprasum	lsAllAmpe1	15084070234
Allium_paradoxum	lsAllPara2	254215444
Allium_schoenoprasum	lsAllScho1	7040617601
Allium_scorodoprasum	lsAllScor1	475956492
Allium_triquetrum	lsAllTriq1	1843268972
Allium_ursinum	lsAllUrsi1	391449958
Allium_vineale	lsAllVine1	6381178542
Alopecurus_geniculatus	lpAloGeni1	6295369809
Alopecurus_magellanicus	lpAloMage1	5227884568
Alopecurus_pratensis	lpAloPrat1	2615741556
Ammophila_arenaria	lpAmmAren1	3785089053
Anacamptis_pyramidalis	lsAnaPyra1	5961497537
Anthoxanthum_odoratum	lpAntOdor1	169503536
Aponogeton_distachyos	laApoDist1	4556390483
Arrhenatherum_elatius	lpArrElat1	3345307904
Arum_italicum	laAruItal1	4397543621
Arum_maculatum	laAruMacu1	4071693041
Asparagus_officinalis	lsAspOffi1	1369609045
Avenella_flexuosa	lpAveFlex1	336961615
Avenella_flexuosa	lpAveFlex3	135735183
Baldellia_ranunculoides	laBalRanu1	278238053
Blysmopsis_rufa	lpBlyRufa1	962345454
Bolboschoenus_maritimus	lpBolMari1	325128774
Brachypodium_pinnatum	lpBraPinn1	464537290
Brachypodium_sylvaticum	lpBraSylv1	392694811
Briza_media	lpBriMedi1	104138410
Briza_media	lpBriMedi2	2789539735
Bromus_benekenii	lpBroBenk1	5391202383
Bromus_hordeaceus	lpBroHord1	239723850
Bromus_interruptus	lpBroIntr1	4614257301
Bromus_secalinus	lpBroSeca1	5143385957
Bromus_sterilis	lpBroSter1	2809070900
Butomus_umbellatus	laButUmbe1	3768465506
Calla_palustris	laCalPalu1	3609
Carex_acutiformis	lpCarAcui1	418827139
Carex_arenaria	lpCarAren1	374562064
Carex_bigelowii	lpCarBige1	406159031
Carex_bigelowii	lpCarBige2	363433603
Carex_buxbaumii	lpCarBuxb1	342737549
Carex_canescens	lpCarCane1	404792612
Carex_capillaris	lpCarCapi1	263940009
Carex_capillaris	lpCarCapi2	11529106
Carex_caryophyllea	lpCarCary1	541758479
Carex_depauperata	lpCarDepa1	723708176
Carex_distans	lpCarDist1	355719972
Carex_disticha	lpCarDisi1	334039229
Carex_divulsa	lpCarDivu1	449420654
Carex_echinata	lpCarEchi1	142759369
Carex_echinata	lpCarEchi2	375102507
Carex_elata	lpCarElat1	378128433
Carex_extensa	lpCarExte1	356109868
Carex_hirta	lpCarHirt1	370440736
Carex_lachenalii	lpCarLach1	19590242
Carex_lachenalii	lpCarLach2	400194173
Carex_laevigata	lpCarLaev1	433962511
Carex_lepidocarpa	lpCarLepi1	340887416
Carex_leporina	lpCarLepo1	310022267
Carex_montana	lpCarMont1	353881116
Carex_nigra	lpCarNigr1	13626661
Carex_nigra	lpCarNigr3	444467008
Carex_otrubae	lpCarOtru1	421366868
Carex_pallescens	lpCarPall1	423075367
Carex_panicea	lpCarPani1	580548960
Carex_paniculata	lpCarPanc1	487013486
Carex_pendula	lpCarPend1	412325351
Carex_pulicaris	lpCarPuli1	309560656
Carex_remota	lpCarRemo1	405191802
Carex_riparia	lpCarRipa1	431605868
Carex_rostrata	lpCarRost1	403476534
Carex_rupestris	lpCarRupe1	358818830
Carex_spicata	lpCarSpic1	421185910
Carex_strigosa	lpCarStri1	371331918
Carex_sylvatica	lpCarSylv1	432804406
Carex_viridula	lpCarViri1	382796055
Cephalanthera_damasonium	lsCepDama1	5058783975
Cephalanthera_damasonium	lsCepDama2	89297074
Cephalanthera_longifolia	lsCepLong2	344020
Cephalanthera_longifolia	lsCepLong3	2829195804
Cladium_mariscus	lpClaMari1	269970577
Colchicum_autumnale	llColAutu1	46185296
Convallaria_majalis	lsConMaja1	16934802206
Corynephorus_canescens	lpCorCane1	1190013512
Crocosmia_x_crocosmiiflora	lsCroCroc1	605484778
Crocus_tommasinianus	lsCroTomm1	2284744935
Cynosurus_cristatus	lpCynCris1	2705470482
Cyperus_fuscus	lpCypFusc1	257345939
Dactylis_glomerata	lpDacGlom1	1824826029
Dactylorhiza_fuchsii	lsDacFuch1	4927983354
Dactylorhiza_incarnata	lsDacInca1	49670293
Dactylorhiza_maculata	lsDacMacu1	2907964779
Dactylorhiza_purpurella	lsDacPurp1	1770506313
Dactylorhiza_viridis	lsDacViri1	105851343
Damasonium_alisma	laDamAlis1	7003244069
Danthonia_decumbens	lpDanDecu1	948839995
Deschampsia_cespitosa	lpDesCesp1	3890250392
Digitaria_sanguinalis	lpDigSang1	311856276
Dioscorea_communis	ldDioComm4	569669169
Dracunculus_vulgaris	laDraVulg1	2209715661
Eleocharis_palustris	lpElePalu1	2257722577
Eleocharis_parvula	lpEleParv1	1151227052
Eleocharis_quinqueflora	lpEleQuin1	539801628
Elodea_nuttallii	laEloNutt1	1675930813
Epipactis_palustris	lsEpiPalu1	1766223190
Epipactis_purpurata	lsEpiPurp1	1859234653
Eriocaulon_aquaticum	lpEriAqua1	1186831034
Eriophorum_angustifolium	lpEriAngu1	465524352
Eriophorum_vaginatum	lpEriVagi1	342248673
Festuca_arundinacea	lpFesArun1	3464068599
Festuca_gigantea	lpFesGiga1	1076536508
Festuca_heterophylla	lpFesHete1	4493889692
Festuca_ovina	lpFesOvin2	1623392120
Festuca_rubra	lpFesRubr2	5948904306
Festuca_vivipara	lpFesVivi1	2606305401
Fritillaria_meleagris	llFriMele1	48186323193
Gagea_bohemica	llGagBohe3	1252258193
Gagea_lutea	llGagLute1	3923855236
Galanthus_nivalis	lsGalNiva1	1195766326
Glyceria_fluitans	lpGlyFlui1	552572653
Glyceria_maxima	lpGlyMaxi1	5965699931
Groenlandia_densa	laGroDens1	294191357
Helictochloa_pratensis	lpHelPran1	5078983547
Hierochloe_odorata	lpHieOdor1	3666538175
Holcus_lanatus	lpHolLana1	1407824246
Holcus_mollis	lpHolMoll1	2993657253
Hordeum_murinum	lpHorMuri1	814032179
Hordeum_vulgare	lpHorVulg1	4541002353
Hyacinthoides_hispanica	lsHyaHisp1	1237249914
Hyacinthoides_non_scripta	lsHyaNons1	1027108683
Hyacinthoides_non_scripta	lsHyaNons2	3622773859
Iris_foetidissima	lsIriFoet1	7148443110
Iris_pseudacorus	lsIriPseu10	5144852852
Iris_pseudacorus	lsIriPseu5	14595573
Isolepis_cernua	lpIsoCern1	563869067
Juncus_articulatus	lpJunArti1	788497295
Juncus_bufonius	lpJunBufo1	827566676
Juncus_conglomeratus	lpJunCong1	254557573
Juncus_effusus	lpJunEffu1	126789514
Juncus_gerardii	lpJunGera1	246440395
Juncus_inflexus	lpJunInfl1	325495678
Juncus_squarrosus	lpJunSqua1	154441082
Koeleria_macrantha	lpKoeMacr1	1100331899
Leersia_oryzoides	lpLeeOryz1	774529581
Lemna_japonica	laLemJapo1	208288627
Lemna_minuta	laLemMinu1	253832014
Lemna_trisulca	laLemTris1	519924337
Leucojum_aestivum	lsLeuAest1	914387015
Leymus_arenarius	lpLeyAren1	17930851827
Lilium_martagon	llLilMart1	739207129
Lolium_perenne	lpLolPere1	2646330270
Luronium_natans	laLurNata1	224955138
Luzula_campestris	lpLuzCamp1	465515866
Luzula_pallescens	lpLuzPall1	370558282
Luzula_spicata	lpLuzSpic1	459710555
Luzula_sylvatica	lpLuzSylv11	511876018
Luzula_sylvatica	lpLuzSylv1	458868954
Melica_uniflora	lpMelUnif1	2254545404
Milium_effusum	lpMilEffu1	1993870673
Molinia_caerulea	lpMolCaer1	1426549315
Narcissus_pseudonarcissus	lsNarPseu1	10555023659
Nardus_stricta	lpNarStri1	1190850981
Narthecium_ossifragum	ldNarOssi1	346477857
Neottia_ovata	lsNeoOvat1	74129733
Ophrys_apifera	lsOphApif1	443488443
Oreojuncus_trifidus	lpOreTrif1	216400327
Ornithogalum_umbellatum	lsOrnUmbe1	1101374455
Orontium_aquaticum	laOroAqua1	328199684
Paris_quadrifolia	llParQuad1	50568573112
Phalaris_arundinacea	lpPhaArun1	1435960567
Phleum_alpinum	lpPhlAlpi1	661527867
Phleum_pratense	lpPhlPrat1	479843488
Phragmites_australis	lpPhrAust1	888578327
Poa_alpina	lpPoaAlpi3	2698827591
Poa_chaixii	lpPoaChai1	1524354449
Poa_infirma	lpPoaInfi1	1137295661
Poa_nemoralis	lpPoaNemo1	1036516606
Poa_trivialis	lpPoaTriv1	1660595123
Polypogon_viridis	lpPolViri1	1430056326
Pontederia_cordata	lcPonCord1	576735430
Potamogeton_alpinus	laPotAlpi1	690107643
Potamogeton_berchtoldii	laPotBerc1	313754052
Potamogeton_coloratus	laPotColo1	318141766
Potamogeton_compressus	laPotComp1	326672055
Potamogeton_crispus	laPotCris1	594681192
Potamogeton_epihydrus	laPotEpih1	272418074
Potamogeton_gramineus	laPotGram1	508249849
Potamogeton_lucens	laPotLuce1	630130370
Potamogeton_natans	laPotNata1	645450344
Potamogeton_nodosus	laPotNodo1	620944234
Potamogeton_obtusifolius	laPotObtu1	307682894
Potamogeton_perfoliatus	laPotPerf1	632303722
Potamogeton_polygonifolius	laPotPoly1	296873184
Potamogeton_praelongus	laPotPrae1	423183561
Potamogeton_pusillus	laPotPusi1	329574526
Potamogeton_rutilus	laPotRuti1	270228099
Potamogeton_trichoides	laPotTric1	354795895
Puccinellia_maritima	lpPucMari1	1443791802
Rhynchospora_alba	lpRhyAlba1	201846070
Ruppia_maritima	laRupMari1	1024468547
Ruscus_aculeatus	lsRusAcul1	496251048
Sagittaria_sagittifolia	laSagSagi1	292172122
Scheuchzeria_palustris	laSchPalu1	552746987
Schoenoplectus_lacustris	lpSchLacu1	496942683
Schoenoplectus_tabernaemontani	lpSchTabe1	358749331
Schoenoplectus_triqueter	lpSchTriq1	591480180
Schoenus_ferrugineus	lpSchFerr1	925601828
Schoenus_nigricans	lpSchNigr1	848960254
Scilla_verna	lsSciVern1	2862360123
Scirpus_sylvaticus	lpSciSylv1	351480668
Sesleria_caerulea	lpSesCaer1	1616680236
Sisyrinchium_bermudianum	lsSisBeru1	404736664
Sparganium_emersum	lpSpaEmer1	502812059
Sparganium_erectum	lpSpaErec1	475970645
Spirodela_polyrhiza	laSpiPoly1	159952787
Stratiotes_aloides	laStrAloi1	4764237954
Stuckenia_pectinata	laStuPect1	726385266
Tofieldia_pusilla	laTofPusi1	581017318
Trichophorum_cespitosum	lpTriCesp1	362790990
Triglochin_maritima	laTriMari1	1063372169
Triglochin_palustris	laTriPals1	476608879
Trisetum_flavescens	lpTriFlav1	1103848920
Tulipa_sylvestris	llTulSylv1	16585340803
Typha_latifolia	lpTypLati1	47743270
Xerophyllum_tenax	llXerTena1	2385725087
Zostera_marina	laZosMari16	270076683
Zostera_marina	laZosMari2	303076589
Zostera_noltei	laZosNolt13	693282967
Adiantum_capillus_veneris	voAdiCapi1	1589827617
Asplenium_adiantum_nigrum	voAspAdia1	2128876528
Asplenium_ceterach	voAspCete1	1125228121
Asplenium_marinum	voAspMari1	1130560432
Asplenium_scolopendrium	voAspScol1	5873501514
Asplenium_septentrionale	voAspSept1	158015951
Asplenium_trichomanes	voAspTric1	1413983233
Asplenium_viride	voAspViri1	233982904
Azolla_filiculoides	voAzoFili1	639775652
Cryptogramma_crispa	voCryCris1	7030309
Cystopteris_fragilis	voCysFrag1	183252396
Cystopteris_montana	voCysMont1	385220670
Diphasiastrum_alpinum	vlDipAlpi1	2975474375
Dryopteris_borreri	voDryBorr1	373177214
Dryopteris_dilatata	voDryDila1	407524609
Dryopteris_filix_mas	voDryFili1	110519900
Equisetum_arvense	veEquArve1	368051879
Equisetum_fluviatile	veEquFluv1	74728894
Equisetum_hyemale	veEquHyem1	267078864
Equisetum_hyemale	veEquHyem4	114371463
Equisetum_palustre	veEquPalu1	11454328070
Equisetum_pratense	veEquPrat1	10484520293
Equisetum_sylvaticum	veEquSylv2	4825011884
Equisetum_telmateia	veEquTelm1	10694928816
Equisetum_variegatum	veEquVari1	5318394670
Ginkgo_biloba	vgGinBilo1	104466986
Gymnocarpium_robertianum	voGymRobe2	2368612502
Huperzia_selago	vlHupSela1	2508908749
Lycopodium_clavatum	vlLycClav1	412946372
Onoclea_sensibilis	voOnoSens1	200979172
Ophioglossum_vulgatum	vsOphVulg1	1126127901
Osmunda_regalis	voOsmRega1	1257871301
Phegopteris_connectilis	voPheConn1	35427895
Phegopteris_connectilis	voPheConn4	3708932672
Pilularia_globulifera	voPilGlob4	198247382
Polypodium_vulgare	voPolVulg1	3441118492
Polystichum_lonchitis	voPolLonc1	1778396173
Polystichum_setiferum	voPolSeti1	1931069256
Pseudotsuga_menziesii	vpPseMenz1	851648510
Pteridium_aquilinum	voPteAqui1	5515930
Selaginella_selaginoides	vlSelSela1	254647152
Selaginella_selaginoides	vlSelSela2	146571779
Struthiopteris_spicant	voStrSpic1	163661542
Thelypteris_palustris	voThePalu2	194364852
Vandenboschia_speciosa	voVanSpec1	205119163
Woodsia_ilvensis	voWooIlve4	309111755
Alleniella_complanata	cbAllComp1	2393529
Amphidium_lapponicum	cbAmpLapp4	135758013
Amphidium_mougeotii	cbAmpMoug5	263215197
Anastrepta_orcadensis	cjAnaOrca4	615359941
Anastrophyllum_donnianum	cjAnaDonn2	672909530
Andreaea_frigida	caAndFrig2	363579071
Andreaea_hookeri	caAndHook4	229111252
Andreaea_mutabilis	caAndMuta2	374144512
Andreaea_nivalis	caAndNiva3	172956438
Andreaea_rothii	caAndRoth3	250205651
Andreaea_rupestris	caAndRupe3	233219191
Anoectangium_aestivum	cbAnoAest3	241798493
Anomodon_viticulosus	cbAnoViti19	354537634
Anomodon_viticulosus	cbAnoViti1	580438592
Anthelia_julacea	cjAntJula1	146596251
Antitrichia_curtipendula	cbAntCurt1	180913182
Archidium_alternifolium	cbArcAlte2	80341058
Atractylocarpus_subporodictyon	cbAtrSubp2	232785486
Aulacomnium_androgynum	cbAulAndr5	246781281
Bazzania_pearsonii	cjBazPear3	729439002
Bazzania_tricrenata	cjBazTric3	426644783
Bazzania_trilobata	cjBazTril2	569939666
Blindiadelphus_recurvatus	cbBliRecu4	128316985
Brachydontium_trichodes	cbBraTric1	262386139
Brachythecium_rutabulum	cbBraRuta5	379603112
Braunia_imberbis	cbBraImbe1	245823762
Bryoerythrophyllum_caledonicum	cbBryCale10	370940100
Bryoerythrophyllum_ferruginascens	cbBryFerr6	300833899
Bryum_moravicum	cbBryMora1	196996267
Calliergon_cordifolium	cbCalCord2	653570594
Calliergonella_cuspidata	cbCalCusp2	7176539
Calliergon_giganteum	cbCalGiga1	7109699
Calypogeia_arguta	cjCalArgu2	45375568
Calypogeia_muelleriana	cjCalMuel2	789688849
Camptothecium_lutescens	cbCamLute2	116502728
Campylium_stellatum	cbCamStel2	328370645
Campylopus_flexuosus	cbCamFlex1	270744537
Campylopus_introflexus	cbCamIntr1	216329319
Cephalozia_bicuspidata	cjCepBicu4	148606109
Ceratodon_purpureus	cbCerPurp3	149440994
Climacium_dendroides	cbCliDend1	7316670
Climacium_dendroides	cbCliDend2	432950915
Climacium_dendroides	cbCliDend3	80553765
Colura_calyptrifolia	cjColCaly15	23378691
Conocephalum_conicum	cmConConi3	651662007
Cratoneuron_filicinum	cbCraFili2	264190816
Ctenidium_molluscum	cbCteMoll3	23853680
Cynodontium_bruntonii	cbCynBrun3	263849121
Dichodontium_palustre	cbDicPalu2	220793270
Dicranodontium_denudatum	cbDicDenu2	245693845
Dicranoweisia_cirrata	cbDicCirr2	212682995
Dicranum_bonjeanii	cbDicBonj1	568610060
Dicranum_flexicaule	cbDicFlex1	496008805
Dicranum_fuscescens	cbDicFusc2	293001288
Dicranum_majus	cbDicMaju3	626308324
Dicranum_scoparium	cbDicScop10	562748203
Dicranum_scottianum	cbDicScot3	286855769
Dicranum_tauricum	cbDicTaur3	218509826
Didymodon_insulanus	cbDidInsu2	257805310
Didymodon_rigidulus	cbDidRigi4	222612153
Dilutineuron_fasciculare	cbDilFasc15	190653175
Distichium_capillaceum	cbDisCapi3	275792734
Douinia_ovata	cjDouOvat2	1406742133
Encalypta_ciliata	cbEncCili3	396996416
Entodon_concinnus	cbEntConc1	111247793
Eurhynchium_striatum	cbEurStri9	209008332
Exsertotheca_crispa	cbExsCris5	448730510
Fissidens_adianthoides	cbFisAdia4	486710360
Fissidens_bryoides	cbFisBryo1	205411119
Fissidens_dubius	cbFisDubi2	294183082
Fissidens_pusillus	cbFisPusi2	215105873
Fissidens_taxifolius	cbFisTaxi1	145071589
Flexitrichum_flexicaule	cbFleFlex1	264952321
Flexitrichum_gracile	cbFleGrac2	236591321
Fontinalis_squamosa	cbFonSqua5	66796375
Funaria_hygrometrica	cbFunHygr2	384993110
Grimmia_atrata	cbGriAtra4	360763685
Grimmia_decipiens	cbGriDeci1	608386712
Grimmia_donniana	cbGriDonn2	327073902
Grimmia_elongata	cbGriElon5	319882262
Grimmia_funalis	cbGriFuna3	249945012
Grimmia_montana	cbGriMont1	322314683
Grimmia_pulvinata	cbGriPulv3	508598194
Grimmia_trichophylla	cbGriTric1	265516386
Gymnomitrion_concinnatum	cjGymConc2	146003561
Gymnomitrion_obtusum	cjGymObtu2	67483865
Gymnostomum_aeruginosum	cbGymAeru3	132945287
Harpanthus_flotovianus	cjHarFlot3	719718766
Hedwigia_stellata	cbHedStel2	132540052
Herbertus_borealis	cjHerBore17	16939540
Herbertus_hutchinsiae	cjHerHutc2	1095866857
Herbertus_hutchinsiae	cjHerHutc3	1038981830
Herbertus_stramineus	cjHerStra2	938024422
Heterocladium_heteropterum	cbHetHete15	286285501
Homalia_trichomanoides	cbHomTric2	121224472
Homalothecium_sericeum	cbHomSeri1	212328038
Hookeria_lucens	cbHooLuce1	481082925
Hygrohypnum_duriusculum	cbHygDuri1	319397037
Hylocomiadelphus_triquetrus	cbHylTriq28	476231920
Hylocomiadelphus_triquetrus	cbHylTriq8	507863141
Hylocomiadelphus_triquetrus	cbHylTriq9	505200327
Hylocomiastrum_umbratum	cbHylUmbr1	986940
Hyocomium_armoricum	cbHyoArmo16	325455736
Hypnum_andoi	cbHypAndo1	3974815
Hypnum_cupressiforme	cbHypCupr5	385514386
Hypnum_jutlandicum	cbHypJutl1	834557
Isopterygiella_pulchella	cbIsoPulc3	605140658
Isothecium_alopecuroides	cbIsoAlop4	95642
Isothecium_holtii	cbIsoHolt1	121880424
Isothecium_myosuroides	cbIsoMyos1	386715274
Kiaeria_blyttii	cbKiaBlyt5	140589888
Kurzia_trichoclados	cjKurTric4	575656134
Lepidozia_cupressina	cjLepCupr1	665342304
Lepidozia_reptans	cjLepRept2	754772007
Leucobryum_glaucum	cbLeuGlau1	192411024
Leucobryum_juniperoideum	cbLeuJuni4	529578952
Lewinskya_affinis	cbLewAffi3	272194978
Lewinskya_rupestris	cbLewRupe4	257891987
Lewinskya_speciosa	cbLewSpec2	255784260
